IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmountTotal
3011804,0,0.12,C,7,15,30,76,B10,'Diesel',265,R91,0.0
3012673,1,0.67,E,7,15,38,80,B2,'Regular',3317,R93,1204.0
3012738,0,0.41,D,5,4,29,80,B5,'Regular',562,R54,0.0
3012810,0,0.04,B,6,8,42,50,B4,'Regular',79,R93,0.0
3012846,0,0.71,F,7,10,58,50,B6,'Diesel',15703,R11,0.0
3013051,0,0.0082191780821917,C,4,4,27,85,B2,'Diesel',179,R73,0.0
3014061,0,0.71,A,12,7,72,50,B12,'Diesel',7,R93,0.0
3014237,0,0.62,A,7,8,36,51,B12,'Regular',35,R93,0.0
3014384,0,0.63,E,4,2,45,54,B12,'Regular',3159,R31,0.0
3014465,0,0.36,D,11,2,65,50,B12,'Diesel',593,R82,0.0
3015146,0,0.63,D,6,2,44,56,B12,'Regular',799,R11,0.0
3015265,0,0.36,F,4,2,58,95,B12,'Regular',27000,R11,0.0
3015352,0,0.36,C,11,6,43,50,B12,'Regular',209,R82,0.0
3016219,0,0.45,D,5,2,46,50,B3,'Regular',1287,R72,0.0
3016314,0,0.06,D,4,0,60,63,B12,'Regular',729,R22,0.0
3016611,0,0.45,C,4,2,32,51,B12,'Regular',185,R91,0.0
3016777,1,0.53,C,4,2,49,75,B12,'Regular',220,R52,400.0
3017440,0,0.53,C,5,2,70,50,B12,'Regular',298,R93,0.0
3017513,0,0.46,A,8,0,53,50,B12,'Diesel',31,R91,0.0
3017587,0,0.46,A,9,2,52,50,B12,'Regular',22,R74,0.0
3017625,0,0.53,D,7,2,67,50,B12,'Regular',645,R94,0.0
3017699,0,0.53,E,5,2,60,50,B12,'Regular',3301,R73,0.0
3017776,0,0.53,C,4,15,26,85,B5,'Regular',122,R11,0.0
3017780,0,0.53,A,10,2,49,50,B12,'Regular',11,R91,0.0
3018349,0,0.61,D,10,2,54,50,B12,'Regular',1759,R52,0.0
3018457,0,0.07,E,4,10,31,72,B1,'Regular',3003,R31,0.0
3019291,0,0.21,C,7,0,24,100,B12,'Diesel',359,R91,0.0
3019890,0,0.78,D,4,2,29,85,B12,'Regular',879,R82,0.0
3020405,0,0.87,C,6,2,50,50,B12,'Regular',120,R41,0.0
3020843,0,0.12,C,8,2,51,50,B12,'Diesel',244,R11,0.0
3020887,0,0.12,D,7,10,20,90,B3,'Regular',671,R91,0.0
3021081,0,0.87,D,9,1,56,50,B12,'Regular',503,R82,0.0
3021247,0,0.04,E,5,3,59,62,B12,'Regular',2019,R11,0.0
3021840,0,0.04,D,11,1,41,50,B12,'Diesel',1002,R82,0.0
3022439,0,0.03,E,4,1,47,50,B12,'Regular',2694,R54,0.0
3022706,0,0.03,C,12,9,34,50,B12,'Diesel',384,R72,0.0
3023053,0,0.03,C,9,3,39,50,B12,'Diesel',266,R72,0.0
3023250,0,0.05,B,4,1,44,50,B12,'Regular',95,R91,0.0
3023279,0,0.1,C,6,1,35,50,B12,'Diesel',162,R31,0.0
3023314,0,0.87,E,7,2,43,50,B12,'Regular',4128,R52,0.0
3023797,0,0.12,C,4,4,28,90,B12,'Regular',330,R93,0.0
3024099,0,0.87,D,7,4,44,50,B1,'Regular',598,R93,0.0
3024302,0,0.8,A,7,1,56,50,B12,'Regular',6,R93,0.0
3024375,0,0.28,D,10,10,39,50,B11,'Regular',1451,R31,0.0
3024468,0,0.2,D,4,1,61,50,B12,'Regular',631,R93,0.0
3024505,0,0.8,D,4,1,31,54,B12,'Diesel',645,R94,0.0
3025285,0,0.2,B,4,1,81,50,B12,'Regular',100,R53,0.0
3025439,0,0.71,D,6,6,67,50,B12,'Regular',634,R91,0.0
3025470,0,0.09,E,5,0,40,58,B4,'Diesel',4535,R83,0.0
3025649,0,0.31,B,4,1,37,50,B12,'Regular',60,R73,0.0
3025738,0,0.28,B,8,1,42,55,B12,'Diesel',86,R31,0.0
3025781,0,0.28,A,9,6,69,56,B12,'Regular',24,R52,0.0
3025878,0,0.09,E,8,0,70,50,B12,'Diesel',5782,R11,0.0
3026076,0,0.28,D,7,1,45,50,B12,'Diesel',999,R73,0.0
3026245,0,0.71,A,7,1,63,80,B12,'Diesel',16,R82,0.0
3026672,0,0.71,E,8,3,25,90,B2,'Regular',4436,R25,0.0
3026751,0,0.28,A,8,3,46,50,B2,'Diesel',38,R93,0.0
3027042,0,0.58,B,10,10,35,50,B11,'Regular',87,R11,0.0
3027304,0,0.36,C,6,3,38,50,B3,'Diesel',178,R26,0.0
3027489,0,0.36,E,8,1,50,60,B12,'Diesel',3317,R93,0.0
3027538,0,0.36,D,4,1,70,50,B12,'Regular',824,R91,0.0
3027627,0,0.28,F,5,1,52,68,B12,'Regular',27000,R11,0.0
3028171,0,0.63,B,7,10,50,90,B13,'Diesel',56,R11,0.0
3028209,0,0.63,D,6,1,42,50,B12,'Diesel',1232,R93,0.0
3028414,0,0.54,D,4,3,67,50,B12,'Regular',1370,R73,0.0
3028687,0,0.45,C,4,3,63,50,B12,'Regular',355,R31,0.0
3028708,0,0.06,B,8,1,26,95,B12,'Regular',61,R94,0.0
3028820,0,0.45,E,4,1,60,50,B12,'Regular',2252,R82,0.0
3028861,0,0.45,C,4,1,48,52,B12,'Regular',318,R91,0.0
3028950,0,0.45,D,5,1,32,72,B12,'Regular',824,R91,0.0
3028969,0,0.54,B,8,1,56,50,B12,'Diesel',75,R23,0.0
3029044,0,0.45,B,6,8,45,50,B12,'Regular',98,R91,0.0
3029313,0,0.54,B,10,1,63,64,B12,'Regular',50,R26,0.0
3029563,0,0.3,C,8,0,48,50,B12,'Regular',130,R91,0.0
3029564,0,0.45,C,6,7,29,80,B1,'Diesel',131,R73,0.0
3029576,0,0.27,C,7,0,49,50,B12,'Diesel',104,R91,0.0
3029990,0,0.63,F,7,0,67,50,B12,'Regular',27000,R11,0.0
3030219,0,0.03,D,7,0,55,54,B12,'Diesel',728,R11,0.0
3030267,0,0.2,D,8,2,35,50,B12,'Regular',1328,R82,0.0
3030684,0,0.29,C,6,10,41,50,B1,'Diesel',356,R73,0.0
3030718,0,0.08,E,7,0,53,50,B12,'Regular',2365,R31,0.0
3030963,0,0.45,D,4,0,52,50,B12,'Regular',1253,R73,0.0
3031062,0,0.2,D,5,0,72,95,B12,'Regular',1011,R74,0.0
3031105,0,0.42,E,4,0,59,50,B12,'Regular',2733,R93,0.0
3031108,0,0.5,A,11,0,61,50,B12,'Diesel',44,R54,0.0
3031259,0,0.49,B,7,0,28,80,B12,'Diesel',82,R52,0.0
3031394,0,0.4,E,7,0,43,50,B12,'Regular',3214,R83,0.0
3032238,0,0.3,F,8,0,70,50,B10,'Diesel',27000,R11,0.0
3032268,0,0.05,E,4,0,21,100,B12,'Diesel',3301,R73,0.0
3032529,0,0.25,D,8,1,57,50,B12,'Diesel',675,R91,0.0
3032694,0,0.18,D,4,0,27,66,B3,'Diesel',942,R82,0.0
3032784,0,0.29,A,6,0,33,60,B12,'Diesel',37,R11,0.0
3032801,0,0.11,E,4,1,29,72,B12,'Regular',2252,R82,0.0
3032818,0,0.18,C,5,0,66,50,B12,'Diesel',116,R52,0.0
3033120,0,0.2,E,8,0,55,50,B12,'Diesel',5539,R11,0.0
3033326,0,0.19,D,7,0,63,50,B12,'Diesel',633,R53,0.0
3033544,0,0.02,B,5,0,63,50,B12,'Regular',51,R82,0.0
3033702,0,0.11,C,4,0,27,100,B12,'Regular',346,R31,0.0
3033725,0,0.18,A,8,0,58,50,B12,'Diesel',7,R93,0.0
3033731,0,0.18,E,7,0,48,57,B12,'Diesel',3465,R11,0.0
3033851,0,0.11,A,6,0,73,50,B12,'Regular',18,R72,0.0
3034232,0,0.08,A,7,0,71,50,B12,'Regular',6,R94,0.0
3034759,1,0.03,D,8,1,28,72,B12,'Diesel',645,R11,1204.0
3035773,0,0.07,A,5,2,30,60,B12,'Regular',11,R93,0.0
3035878,0,0.46,B,11,1,44,50,B12,'Diesel',97,R53,0.0
3036090,0,0.12,C,6,1,54,63,B12,'Diesel',207,R53,0.0
3036444,0,0.61,A,7,10,63,50,B2,'Regular',15,R83,0.0
3036598,0,0.61,E,4,1,48,50,B12,'Regular',8023,R11,0.0
3036617,0,0.02,C,6,7,36,90,B12,'Regular',121,R93,0.0
3037039,0,0.12,E,6,8,27,85,B2,'Diesel',7259,R31,0.0
3037107,0,0.29,E,7,1,34,51,B12,'Regular',3673,R25,0.0
3037649,0,0.29,D,10,9,59,58,B12,'Regular',542,R31,0.0
3037888,0,0.06,D,5,10,19,95,B1,'Regular',1629,R93,0.0
3038041,0,0.1,E,4,1,44,76,B12,'Regular',3744,R93,0.0
3038216,0,0.7,B,4,4,66,50,B12,'Regular',58,R24,0.0
3038433,0,0.21,E,7,1,43,50,B12,'Regular',7049,R11,0.0
3038961,0,0.21,E,4,1,27,95,B12,'Regular',8915,R11,0.0
3039028,0,0.06,C,7,1,24,80,B12,'Regular',108,R25,0.0
3039066,0,0.21,E,5,1,56,50,B12,'Regular',2679,R83,0.0
3039309,0,0.78,C,8,1,30,64,B12,'Regular',270,R82,0.0
3039410,0,0.78,A,5,1,56,50,B12,'Diesel',48,R83,0.0
3039487,0,0.21,D,12,1,48,50,B12,'Regular',666,R93,0.0
3039621,0,0.55,B,6,10,43,50,B5,'Regular',66,R93,0.0
3040404,0,0.87,C,6,5,37,68,B12,'Diesel',130,R11,0.0
3040532,0,0.29,C,5,1,34,72,B2,'Regular',109,R52,0.0
3040618,0,0.84,C,4,1,31,68,B12,'Diesel',218,R22,0.0
3040670,0,0.12,B,6,5,32,72,B1,'Diesel',95,R91,0.0
3040714,0,0.95,B,6,3,24,85,B3,'Diesel',68,R82,0.0
3040839,0,0.87,E,7,1,29,76,B12,'Diesel',4617,R21,0.0
3040937,0,0.06,C,10,8,54,50,B12,'Regular',138,R91,0.0
3041967,0,0.11,E,9,1,34,60,B12,'Regular',2733,R93,0.0
3042222,0,0.06,C,7,1,42,64,B12,'Diesel',491,R24,0.0
3042395,0,0.04,E,6,1,35,67,B12,'Diesel',2404,R23,0.0
3042403,0,0.04,F,10,1,52,100,B12,'Regular',27000,R11,0.0
3042723,0,0.88,B,4,1,30,67,B12,'Diesel',75,R53,0.0
3042805,0,0.08,C,7,5,33,76,B1,'Regular',190,R11,0.0
3043297,0,0.13,E,7,0,57,50,B12,'Regular',3021,R53,0.0
3043320,0,0.83,B,7,10,29,100,B12,'Diesel',59,R72,0.0
3043374,0,0.13,C,4,1,31,51,B12,'Diesel',104,R93,0.0
3043378,0,0.06,A,7,8,56,50,B12,'Diesel',20,R52,0.0
3043766,0,0.87,C,10,7,30,76,B12,'Regular',145,R52,0.0
3043876,0,0.64,B,5,15,50,50,B1,'Diesel',63,R73,0.0
3044327,0,0.08,C,4,0,42,125,B12,'Diesel',384,R11,0.0
3044429,0,0.32,D,6,15,49,50,B5,'Regular',1955,R94,0.0
3044540,0,0.05,D,6,0,71,50,B12,'Regular',1448,R93,0.0
3044755,0,0.08,F,10,0,39,50,B12,'Regular',17140,R11,0.0
3044786,0,0.45,D,4,0,55,50,B12,'Regular',645,R91,0.0
3045155,0,0.06,C,6,8,26,68,B1,'Diesel',246,R31,0.0
3045179,0,0.15,C,7,0,46,50,B12,'Diesel',208,R11,0.0
3045279,0,0.0054794520547945,A,11,0,31,60,B12,'Diesel',37,R82,0.0
3045315,0,0.1,E,6,0,32,54,B12,'Diesel',3301,R73,0.0
3045347,0,0.59,E,8,0,66,50,B12,'Diesel',2790,R11,0.0
3045370,0,0.14,D,6,0,58,58,B12,'Regular',568,R52,0.0
3045472,0,0.55,E,4,0,26,95,B12,'Regular',3963,R91,0.0
3045518,0,0.38,E,10,0,25,90,B12,'Regular',3021,R53,0.0
3045543,0,0.14,E,8,3,36,50,B2,'Diesel',3274,R11,0.0
3045659,0,0.11,A,11,4,60,50,B12,'Regular',14,R24,0.0
3045896,0,1.0,B,8,10,58,50,B1,'Diesel',67,R24,0.0
3046067,0,1.0,E,4,2,79,50,B1,'Diesel',3866,R24,0.0
3046273,0,0.24,E,7,15,76,50,B2,'Regular',4116,R24,0.0
3046608,0,0.27,A,6,14,58,50,B2,'Diesel',26,R52,0.0
3047518,0,1.0,A,11,14,51,50,B10,'Regular',49,R54,0.0
3048006,0,1.0,A,7,11,54,50,B1,'Regular',40,R24,0.0
3048394,0,1.0,C,6,4,57,50,B1,'Diesel',155,R24,0.0
3048709,0,1.0,A,6,9,72,50,B3,'Diesel',25,R24,0.0
3048928,0,0.5,A,10,12,68,50,B2,'Diesel',35,R24,0.0
3049029,0,1.0,B,6,10,74,50,B1,'Diesel',56,R24,0.0
3049079,0,0.24,C,6,8,72,50,B2,'Diesel',206,R24,0.0
3049375,0,1.0,C,4,4,78,50,B1,'Regular',461,R53,0.0
3049392,0,1.0,C,4,3,78,50,B6,'Regular',473,R53,0.0
3049416,0,1.0,C,5,7,25,50,B4,'Regular',287,R53,0.0
3049653,0,0.83,C,7,10,56,50,B1,'Regular',359,R53,0.0
3049986,0,1.0,C,4,18,58,50,B1,'Regular',393,R24,0.0
3050094,0,1.0,A,5,6,72,50,B2,'Regular',30,R24,0.0
3050425,0,1.0,A,6,15,79,50,B2,'Regular',22,R24,0.0
3050612,0,1.0,A,6,18,83,50,B1,'Regular',48,R24,0.0
3050903,0,0.16,C,5,4,48,68,B2,'Regular',481,R82,0.0
3051045,0,1.0,C,5,8,51,50,B1,'Regular',295,R52,0.0
3051059,0,0.3,C,7,9,57,50,B11,'Diesel',247,R53,0.0
3051165,0,1.0,E,8,2,46,50,B2,'Diesel',3866,R24,0.0
3051480,1,0.28,E,6,6,33,112,B5,'Regular',6485,R11,1204.0
3052074,0,1.0,C,6,13,63,50,B2,'Diesel',105,R24,0.0
3052226,0,1.0,D,5,14,29,57,B5,'Diesel',1313,R24,0.0
3052641,0,0.02,A,6,5,38,50,B2,'Diesel',26,R24,0.0
3053002,0,0.28,A,5,4,39,60,B1,'Diesel',36,R52,0.0
3053158,0,0.53,D,7,7,44,50,B10,'Diesel',657,R54,0.0
3054139,0,0.69,A,6,11,27,80,B3,'Diesel',26,R24,0.0
3054369,0,0.02,A,4,20,39,50,B2,'Regular',22,R24,0.0
3054625,0,1.0,C,7,2,52,50,B10,'Diesel',295,R24,0.0
3054741,0,1.0,A,4,17,39,50,B1,'Regular',13,R24,0.0
3054821,0,1.0,B,6,4,35,57,B1,'Regular',51,R24,0.0
3055416,0,0.07,C,7,15,36,57,B2,'Diesel',247,R53,0.0
3056409,0,0.54,E,4,10,32,50,B1,'Regular',3866,R24,0.0
3056593,0,0.08,D,8,14,39,50,B1,'Diesel',881,R54,0.0
3056596,0,0.15,A,6,10,33,50,B2,'Diesel',48,R24,0.0
3056665,0,0.84,E,6,2,27,68,B2,'Regular',6689,R11,0.0
3056724,0,1.0,B,4,7,32,50,B2,'Diesel',97,R53,0.0
3056829,0,1.0,A,10,3,51,51,B5,'Diesel',28,R24,0.0
3057308,0,0.13,A,8,14,32,60,B1,'Diesel',19,R54,0.0
3057392,0,0.14,C,7,6,37,50,B2,'Regular',362,R54,0.0
3057567,0,0.35,C,11,8,31,53,B1,'Diesel',220,R52,0.0
3058052,0,0.98,C,5,2,55,50,B3,'Regular',298,R24,0.0
3058147,0,1.0,D,7,6,43,50,B1,'Regular',1313,R24,0.0
3058149,0,0.57,D,5,7,33,57,B1,'Regular',1313,R24,0.0
3058776,0,0.26,D,8,7,68,50,B6,'Diesel',1110,R82,0.0
3058867,0,0.52,D,5,4,52,50,B2,'Regular',632,R24,0.0
3059044,0,0.58,C,4,6,38,50,B1,'Regular',432,R24,0.0
3059592,0,0.36,D,4,13,45,90,B6,'Regular',754,R24,0.0
3059820,0,0.16,B,11,2,53,50,B12,'Diesel',58,R11,0.0
3060486,0,0.24,C,9,16,53,75,B2,'Regular',112,R24,0.0
3060596,0,0.49,C,5,1,52,50,B2,'Diesel',282,R24,0.0
3060770,1,1.0,E,5,16,59,80,B5,'Diesel',2399,R24,1204.0
3060836,0,0.74,C,7,8,30,60,B2,'Regular',218,R52,0.0
3060947,0,1.0,C,6,23,54,50,B1,'Diesel',182,R24,0.0
3060971,0,0.8,C,6,6,63,61,B5,'Diesel',149,R24,0.0
3061580,0,0.75,B,5,10,39,50,B4,'Diesel',66,R11,0.0
3061929,0,0.07,D,6,12,55,50,B1,'Diesel',745,R82,0.0
3062281,0,0.46,C,5,2,39,50,B3,'Regular',143,R53,0.0
3062480,0,1.0,C,7,13,64,50,B1,'Diesel',204,R25,0.0
3062536,0,1.0,D,7,15,44,60,B1,'Regular',1219,R25,0.0
3062616,0,0.24,B,11,4,56,50,B11,'Regular',61,R53,0.0
3062674,0,1.0,B,6,2,41,50,B3,'Diesel',65,R53,0.0
3062865,0,1.0,B,9,11,45,50,B10,'Diesel',94,R53,0.0
3063423,0,1.0,A,6,15,54,50,B1,'Diesel',32,R24,0.0
3063709,0,0.32,D,4,17,32,95,B1,'Regular',949,R24,0.0
3064260,0,0.58,C,7,9,25,90,B1,'Regular',335,R24,0.0
3064346,0,1.0,B,5,5,25,68,B2,'Regular',82,R24,0.0
3065071,0,1.0,D,5,8,62,50,B2,'Regular',1601,R41,0.0
3065344,0,0.47,D,5,17,26,90,B2,'Diesel',1601,R41,0.0
3065489,0,0.91,E,5,11,50,50,B1,'Regular',3317,R93,0.0
3065940,0,1.0,A,4,18,67,50,B1,'Regular',30,R24,0.0
3066240,0,0.69,B,6,7,72,50,B5,'Diesel',75,R53,0.0
3066377,0,1.0,A,6,4,40,50,B12,'Diesel',18,R24,0.0
3066431,0,0.24,C,9,17,77,50,B2,'Diesel',289,R82,0.0
3067133,0,0.89,A,4,11,42,53,B2,'Diesel',45,R52,0.0
3067364,0,1.0,D,5,10,49,68,B5,'Regular',983,R52,0.0
3067777,0,1.0,D,7,3,33,50,B2,'Regular',983,R52,0.0
3068082,0,1.0,A,9,15,33,51,B1,'Regular',37,R52,0.0
3068234,0,1.0,D,5,10,56,50,B1,'Regular',1329,R11,0.0
3068360,0,1.0,C,6,4,69,50,B1,'Regular',283,R11,0.0
3068455,0,0.07,D,6,3,32,50,B2,'Diesel',721,R93,0.0
3068868,0,1.0,C,7,7,63,50,B1,'Diesel',405,R24,0.0
3068946,0,1.0,C,5,1,33,54,B3,'Diesel',191,R24,0.0
3068948,0,1.0,C,6,6,46,50,B3,'Regular',405,R24,0.0
3068956,0,1.0,C,6,13,51,50,B2,'Regular',399,R24,0.0
3069014,0,1.0,A,6,8,46,50,B2,'Diesel',9,R24,0.0
3069283,0,1.0,C,6,11,49,50,B4,'Regular',405,R24,0.0
3069376,0,1.0,C,9,16,43,50,B1,'Regular',186,R24,0.0
3069868,0,1.0,C,6,4,67,50,B2,'Diesel',101,R24,0.0
3070666,0,1.0,A,9,16,35,50,B3,'Regular',29,R24,0.0
3070808,0,0.55,A,5,9,29,57,B1,'Diesel',15,R24,0.0
3070871,0,0.62,C,5,8,33,72,B1,'Regular',139,R24,0.0
3071159,0,1.0,C,6,6,39,50,B1,'Diesel',481,R82,0.0
3071222,0,1.0,A,8,2,69,77,B2,'Diesel',18,R82,0.0
3071465,0,1.0,C,6,8,24,90,B2,'Diesel',222,R24,0.0
3071487,0,0.32,E,9,18,45,80,B1,'Regular',8884,R11,0.0
3071860,0,1.0,A,9,18,42,50,B14,'Regular',26,R24,0.0
3072185,0,1.0,C,7,12,51,50,B2,'Diesel',125,R53,0.0
3072342,1,0.96,E,6,7,56,50,B6,'Diesel',3021,R53,1835.75
3072518,0,0.08,D,7,4,62,50,B1,'Diesel',1759,R52,0.0
3072772,0,0.49,C,7,8,42,50,B12,'Regular',182,R24,0.0
3072886,0,1.0,A,8,18,55,50,B1,'Regular',10,R24,0.0
3072935,0,1.0,E,8,12,54,50,B1,'Diesel',4116,R24,0.0
3073225,0,1.0,B,4,8,40,50,B2,'Regular',78,R24,0.0
3074554,0,1.0,D,5,2,45,50,B1,'Regular',776,R41,0.0
3074917,0,1.0,C,5,10,45,50,B4,'Diesel',101,R72,0.0
3075308,0,1.0,B,4,14,39,50,B1,'Regular',70,R82,0.0
3075451,0,0.24,B,5,8,45,50,B13,'Diesel',84,R82,0.0
3075568,0,1.0,E,7,14,57,53,B1,'Regular',2377,R82,0.0
3075722,0,1.0,E,5,5,80,50,B6,'Regular',4762,R93,0.0
3076531,0,0.61,D,7,13,37,50,B2,'Diesel',645,R94,0.0
3076931,0,1.0,C,6,12,76,70,B2,'Regular',185,R82,0.0
3077188,0,1.0,D,5,3,34,50,B2,'Regular',561,R82,0.0
3077214,0,1.0,C,4,6,78,50,B2,'Regular',206,R91,0.0
3077233,0,0.67,D,6,13,64,51,B5,'Regular',1699,R91,0.0
3077749,0,1.0,C,5,11,42,50,B1,'Regular',206,R93,0.0
3077870,0,1.0,D,5,14,40,50,B2,'Regular',533,R93,0.0
3077914,0,1.0,C,5,5,40,50,B3,'Regular',325,R82,0.0
3078860,0,1.0,C,5,6,53,50,B1,'Regular',162,R93,0.0
3078907,0,1.0,C,5,12,35,50,B2,'Diesel',388,R93,0.0
3079228,0,1.0,E,4,12,22,80,B1,'Regular',3374,R42,0.0
3079350,0,0.43,E,6,11,36,80,B1,'Diesel',3374,R42,0.0
3079711,0,0.15,D,7,12,62,50,B12,'Diesel',1422,R82,0.0
3079854,0,1.0,E,9,11,51,50,B2,'Regular',9307,R82,0.0
3080013,0,1.0,C,7,6,63,73,B2,'Diesel',213,R74,0.0
3080015,0,0.52,C,6,12,44,50,B2,'Diesel',243,R74,0.0
3080173,0,0.21,C,8,14,36,63,B3,'Diesel',182,R31,0.0
3080184,0,1.0,D,6,5,41,54,B2,'Regular',817,R31,0.0
3080202,0,1.0,B,7,12,47,50,B2,'Diesel',60,R31,0.0
3080412,0,1.0,B,6,15,84,50,B5,'Regular',61,R31,0.0
3080530,0,0.33,E,5,8,30,68,B1,'Regular',6912,R11,0.0
3080893,0,0.2,E,6,3,57,50,B4,'Diesel',3724,R11,0.0
3081374,0,0.58,C,4,11,73,50,B3,'Regular',471,R73,0.0
3081742,0,0.69,A,8,18,38,50,B5,'Regular',11,R54,0.0
3082276,0,1.0,E,6,15,80,50,B2,'Regular',3651,R41,0.0
3082326,0,1.0,C,6,5,57,50,B5,'Regular',334,R41,0.0
3083208,0,1.0,C,8,4,53,50,B5,'Diesel',208,R82,0.0
3083293,0,1.0,E,7,10,61,50,B1,'Regular',5449,R82,0.0
3083309,0,1.0,A,7,16,54,50,B12,'Regular',31,R82,0.0
3083482,0,0.36,C,6,8,43,50,B2,'Diesel',104,R54,0.0
3083589,0,1.0,E,4,8,32,64,B2,'Regular',2415,R82,0.0
3083692,0,0.45,C,5,12,47,58,B5,'Regular',305,R82,0.0
3084091,0,0.12,D,5,8,52,50,B5,'Diesel',575,R31,0.0
3084311,0,1.0,C,5,7,33,50,B4,'Diesel',223,R72,0.0
3084394,0,1.0,C,5,14,50,50,B5,'Diesel',280,R72,0.0
3085141,0,0.42,B,6,9,33,54,B1,'Diesel',58,R53,0.0
3085619,1,0.31,B,10,2,48,68,B12,'Diesel',100,R82,1204.0
3086029,0,1.0,B,8,2,25,76,B2,'Diesel',73,R24,0.0
3086976,0,1.0,D,6,4,49,50,B2,'Diesel',634,R53,0.0
3087001,0,1.0,C,6,4,43,50,B5,'Diesel',133,R53,0.0
3087141,0,0.18,A,10,6,49,50,B1,'Regular',44,R24,0.0
3087609,0,0.31,C,6,11,55,80,B3,'Diesel',116,R31,0.0
3088182,0,0.76,C,5,8,32,51,B4,'Regular',421,R93,0.0
3088189,0,0.75,C,5,11,72,58,B3,'Diesel',127,R93,0.0
3088809,0,1.0,A,7,13,32,85,B1,'Diesel',42,R24,0.0
3088833,0,1.0,C,7,5,47,50,B1,'Diesel',393,R24,0.0
3089483,0,0.21,A,5,12,32,50,B2,'Diesel',19,R52,0.0
3090161,0,1.0,E,10,4,44,50,B3,'Diesel',9307,R82,0.0
3090184,0,1.0,E,7,10,51,85,B1,'Diesel',2252,R82,0.0
3090296,1,1.0,B,6,15,43,62,B2,'Regular',94,R53,1204.0
3090301,0,1.0,B,7,8,46,50,B2,'Diesel',94,R53,0.0
3090359,0,1.0,E,4,2,57,50,B6,'Regular',2252,R82,0.0
3091339,0,1.0,A,10,12,40,50,B13,'Diesel',10,R24,0.0
3092047,0,1.0,B,4,6,73,50,B2,'Regular',81,R24,0.0
3092109,0,0.49,C,11,14,55,50,B2,'Regular',214,R26,0.0
3092342,0,1.0,D,4,15,32,60,B2,'Regular',1313,R24,0.0
3093141,0,1.0,A,8,23,38,50,B2,'Diesel',27,R54,0.0
3093191,0,0.58,C,6,4,42,50,B2,'Diesel',403,R54,0.0
3093454,0,1.0,C,6,8,53,50,B6,'Diesel',115,R24,0.0
3093459,0,1.0,C,6,2,27,60,B2,'Regular',115,R24,0.0
3093570,0,0.02,B,7,9,56,50,B2,'Diesel',71,R54,0.0
3094339,1,1.0,A,6,9,45,50,B6,'Diesel',48,R24,1204.0
3094809,0,0.93,D,7,7,39,50,B1,'Diesel',1296,R24,0.0
3095223,0,0.21,A,7,4,56,50,B1,'Diesel',22,R24,0.0
3095319,0,0.4,A,6,4,57,50,B1,'Diesel',16,R24,0.0
3096082,0,0.44,D,6,19,22,95,B3,'Diesel',511,R24,0.0
3096100,0,1.0,C,8,9,23,85,B3,'Regular',282,R24,0.0
3096375,0,0.34,B,7,23,40,100,B1,'Regular',91,R52,0.0
3096535,0,0.61,C,6,15,19,100,B3,'Regular',147,R52,0.0
3096694,0,1.0,E,13,21,48,50,B12,'Regular',2074,R82,0.0
3096871,0,1.0,C,5,4,32,54,B2,'Diesel',110,R41,0.0
3097417,0,1.0,D,8,7,46,50,B1,'Diesel',578,R82,0.0
3097548,0,1.0,B,8,13,35,68,B6,'Diesel',78,R82,0.0
3097694,0,1.0,C,10,8,51,50,B1,'Diesel',252,R24,0.0
3098361,0,1.0,C,7,5,77,50,B2,'Regular',298,R82,0.0
3098576,0,1.0,A,5,19,52,50,B1,'Regular',36,R53,0.0
3099378,1,1.0,B,6,5,59,50,B2,'Diesel',96,R72,1204.0
3099680,0,1.0,C,4,10,30,50,B2,'Diesel',116,R83,0.0
3099792,0,1.0,B,6,2,73,50,B4,'Regular',94,R53,0.0
3100055,0,1.0,C,7,17,43,57,B1,'Regular',432,R24,0.0
3100763,0,1.0,C,7,4,42,50,B1,'Diesel',291,R73,0.0
3101060,0,1.0,D,6,13,59,50,B1,'Diesel',1054,R24,0.0
3101673,0,0.02,D,7,7,76,50,B5,'Regular',542,R82,0.0
3101675,0,1.0,E,5,4,80,60,B2,'Diesel',9307,R82,0.0
3102342,0,1.0,B,7,9,48,54,B1,'Regular',51,R22,0.0
3102417,1,1.0,D,10,7,56,50,B1,'Regular',653,R82,1709.72
3103273,0,1.0,B,9,1,60,50,B11,'Regular',76,R24,0.0
3103392,0,1.0,C,5,14,22,125,B6,'Regular',399,R24,0.0
3103406,0,0.1,D,10,18,51,50,B13,'Regular',1328,R82,0.0
3103459,1,1.0,C,6,4,31,50,B10,'Diesel',320,R82,146.24
3103463,0,1.0,C,8,17,44,50,B1,'Regular',476,R82,0.0
3103621,0,0.75,D,10,5,35,70,B2,'Regular',831,R54,0.0
3103725,0,0.48,D,8,22,50,100,B1,'Regular',831,R54,0.0
3103726,0,0.05,D,7,2,23,100,B3,'Diesel',831,R54,0.0
3103851,0,0.03,D,9,11,25,90,B11,'Regular',745,R82,0.0
3103914,0,0.36,D,6,14,39,80,B1,'Diesel',745,R82,0.0
3104008,0,0.54,D,6,1,53,50,B1,'Diesel',745,R82,0.0
3104789,0,0.54,C,6,7,51,50,B5,'Regular',238,R54,0.0
